Model,Class,Average Precision,ROC-AUC,MCC-F1 summary,Average Precision sem,ROC-AUC sem,MCC-F1 summary sem
CLEAN__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.2645895222495778,0.5933847592332866,0.26357757746535804,,,
CLEAN__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6718990564709271,0.8800417642723432,0.52611884272124,0.27703943753759824,0.08127871535119681,0.12704225768500205
CLEAN__with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.5735765307191284,0.9353835575898571,0.4724971826564559,0.16818597664142482,0.027145188710556316,0.05431884740623761
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.0032567340184313175,0.5,0.21352894334504063,0.002053811917731983,0.0,0.002571463880530663
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.002424081158626838,0.5,0.21248573140886692,,,
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.366956178923538,0.8821350911937815,0.449327261843491,0.08903144911416998,0.04340254229314558,0.03833304464078227
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9328923607123508,0.9763395330431341,0.5817119120498665,0.06410604438863834,0.014242751449130267,0.01479905454290603
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9602742616078792,0.9973366106014604,0.7448896693174648,0.026313573844247734,0.0023093666607711173,0.015028179084112851
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7848402778151728,0.9888055404643026,0.5944642051088802,0.051258024873028746,0.006679336134325145,0.01219967506348678
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.861111111111111,0.990424430641822,0.5553213885455106,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9088205556905086,0.986849530246331,0.6276621172598142,0.08356480332813222,0.02851789291128606,0.026913152783052792
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.878125,0.9850278797289668,0.5518152662498916,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9683263664440134,0.9948068013134812,0.7011858264167252,0.0365189619186169,0.004894166527470778,0.04720960240691842
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8274000114851848,0.9806499533881408,0.6269965245590461,0.12774819572130217,0.025994190015970066,0.037034386365571006
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9285714285714285,0.9998170173833486,0.5949493961424551,0.15971914124998499,0.0004091615695333534,0.09111273475212829
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9362745098039215,0.9995454545454545,0.5468193118226411,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8493548204180467,0.9874154015463225,0.6392477900239733,0.052823740267874036,0.008756706028442987,0.025456462080045452
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9997536945812808,0.9999967022820208,0.7546773679196969,0.0005507556594827186,7.373921572016077e-06,0.02530756076917935
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9628253892995906,0.9973132520787054,0.7421756996369417,0.018264867659099775,0.00251922518746363,0.00903037698467332
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7999265553623661,0.9941951398823601,0.5976657830860361,0.05770938037293737,0.003819006034504355,0.025191440209241515
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8361111111111111,0.9882893374741202,0.5571576142323471,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9386367336367336,0.9996620350165768,0.6277074857618246,0.06624774998575747,0.00034241786535306636,0.04694941400520461
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7619633838383838,0.9762638089470137,0.5610239703277461,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9711297852474324,0.9957158922225722,0.7143619439862894,0.03796983086308567,0.004761322383237878,0.06299027602539052
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8427530076376865,0.9889026336971336,0.6304198701569794,0.12834082062506033,0.02274401786183628,0.04606033343433793
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.961111111111111,0.9999390057944495,0.604036838617489,0.08695819912499181,0.00013638718984446767,0.07485705764874573
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9500000000000001,0.9997727272727271,0.5459220478610566,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8522171691800338,0.9884800973821886,0.6407847108870927,0.053087894100816865,0.008698729752250334,0.034695953861528295
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9997536945812808,0.9999967022820208,0.7456506299101483,0.000550755659482669,7.373921572016077e-06,0.018827685410226374
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9312901276377623,0.996901363507534,0.6145867013038041,0.040065000650225766,0.001478000943525003,0.05430885612831846
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7773409771957792,0.9946411741320802,0.5213874267087097,0.09861628622386778,0.003500780738806793,0.05310015544495888
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8777777777777778,0.9910714285714286,0.47213021517379045,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9135798874614665,0.9952897319953046,0.5072101781543082,0.08287627570840497,0.009798960186513824,0.04814611292443378
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.834375,0.9834748949624476,0.48590733771726385,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9720079365079364,0.9962540296582849,0.6356715226842209,0.05541977170644025,0.00615826296330576,0.08649893117209807
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8444040405909984,0.9879949313748781,0.5264500672199673,0.09754413431280441,0.02418268490200377,0.030469580482891483
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9833333333333332,0.9999695028972247,0.504448630341626,0.03726779962499654,6.819359492220902e-05,0.08309156400978569
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9097222222222223,0.9994955394011997,0.4313864789987833,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8534950031337276,0.9901622581847264,0.555827338427162,0.05155439252445639,0.007551650222035972,0.042266718644750366
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9995238095238095,0.9999934045640417,0.6583818871086489,0.0010647942749999085,1.4747843144032156e-05,0.04178664405877075
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9639082180578935,0.9976733900889856,0.6777865306418844,0.013891676911550698,0.0016970433392873186,0.049419496999664574
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8276778382189776,0.9948927958176779,0.5822193847057857,0.059525913676723295,0.002538904969519006,0.03988950168038029
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7638888888888888,0.9814958592132506,0.52360536050397,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9169739339251535,0.9989100466998823,0.5725328520853804,0.06961599653623024,0.0016255545780982398,0.06922053426610571
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8427083333333333,0.9733817272605841,0.5393322021582465,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9516853408029877,0.9927470649093608,0.6846795376701625,0.06562415645506711,0.00867320693103216,0.05453173296937393
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8454253906627607,0.9986417678351538,0.5755931262646912,0.10004878567945306,0.0011500671496126377,0.0661173930955645
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9520907441016334,0.979599818099136,0.5683793970010298,0.10712835294018047,0.04561619348369281,0.10864976287064482
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,1.0,1.0,0.5685138876212369,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8661813627018885,0.9932743996374926,0.6166755946508458,0.04669260823958759,0.0024496107961155724,0.05059868286859845
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9991071428571429,0.9999868091280835,0.7220833259477117,0.0019964892656248547,2.9495686288064312e-05,0.041204221696699336
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9612958551562132,0.9974184568843301,0.7506921493597429,0.014948777289445598,0.002336168574240238,0.011508358942191767
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8048892051364843,0.9941603013940268,0.6112662407585898,0.06477148886902331,0.0028565413454279516,0.03235168283175731
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7777777777777777,0.9874482401656315,0.5670733615687793,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.89354057979058,0.9994906135929783,0.6263646084821393,0.03186657227430201,0.00022328577619431926,0.0247775096762732
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8315972222222221,0.9718259913298483,0.5802902134743783,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9644631185807656,0.9949406984241225,0.6905734104467512,0.045194561530186236,0.005691697386490682,0.045640057144506606
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8472099331960873,0.9898014499679274,0.6365448435097465,0.10372066506636336,0.02098504982933629,0.023594399968871665
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.985,0.9999454297407911,0.6430640250924426,0.03354101966249683,0.00012202280914053008,0.06200862666185842
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,1.0,1.0,0.6155106908281548,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8615945268713003,0.9860750695318213,0.656197485518946,0.049255898239461235,0.010674244803373267,0.03884898007691238
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9997536945812808,0.9999967022820208,0.7812646516976306,0.0005507556594827186,7.373921572016077e-06,0.020321435967409218
