Model,Class,Average Precision,ROC-AUC,MCC-F1 summary,Average Precision sem,ROC-AUC sem,MCC-F1 summary sem
PlmRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Protists_|_isTPS,0.5609329887751022,0.9750799842995703,0.44486994610162056,,,
PlmRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Plants_|_isTPS,0.9688457479821201,0.9976261720681823,0.6436704796377748,0.025637483983163227,0.0024649748723771176,0.052824429546403144
PlmRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Animals_|_isTPS,0.5565028958727413,0.9851565325752902,0.4510662400064008,0.0974784056327821,0.027469874202869924,0.02758857701135983
PlmDomainsMLP__ankh_base_with_minor_reactions,Archaea_|_isTPS,0.39556878306878307,0.9980941891568701,0.35773594239929435,,,
PlmDomainsMLP__ankh_base_with_minor_reactions,Fungi_|_isTPS,0.8200802426764537,0.9967716838971968,0.55296009393838,0.05062536354996179,0.002123047584333821,0.007347407239190606
PlmDomainsMLP__ankh_base_with_minor_reactions,Bacteria_|_isTPS,0.7499464623689811,0.9966126590943876,0.5069957415070835,0.05479594064135148,0.003621814936388664,0.029208266214023674
PlmDomainsMLP__ankh_base_with_minor_reactions,Protists_|_isTPS,0.5325811755214271,0.9937302212814707,0.4279325518039257,,,
PlmDomainsMLP__ankh_base_with_minor_reactions,Plants_|_isTPS,0.9598288995423914,0.9982011400943399,0.5997106073092754,0.017971496075788018,0.0006999020409602779,0.004048309538554212
PlmDomainsMLP__ankh_base_with_minor_reactions,Animals_|_isTPS,0.5908503122140221,0.9955759910035915,0.4470016355540448,0.13999765171623346,0.005273001581578159,0.03531475368288365
PlmDomainsMLP__esm-1v_with_minor_reactions,Archaea_|_isTPS,0.5804563492063493,0.9988034404923739,0.36818780609926965,,,
PlmDomainsMLP__esm-1v_with_minor_reactions,Fungi_|_isTPS,0.8427875946167311,0.9970599142082435,0.5505817181060839,0.06270335261461348,0.0019907331803844194,0.008504730968161057
PlmDomainsMLP__esm-1v_with_minor_reactions,Bacteria_|_isTPS,0.7773797094702072,0.9969687355696429,0.5110050735883256,0.07692069745493102,0.0034554561318211013,0.028217136105629443
PlmDomainsMLP__esm-1v_with_minor_reactions,Protists_|_isTPS,0.681524526862918,0.9945947051051649,0.4358806645417166,,,
PlmDomainsMLP__esm-1v_with_minor_reactions,Plants_|_isTPS,0.9757100044205801,0.9987201506526004,0.5996803141176501,0.012138741069485462,0.0006760622211784439,0.0026115091646946487
PlmDomainsMLP__esm-1v_with_minor_reactions,Animals_|_isTPS,0.6629561144153013,0.9961036468065139,0.4525904117890892,0.053825773864358585,0.005136384896831565,0.02164095460094665
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Archaea_|_isTPS,0.39556878306878307,0.9980941891568701,0.35773594239929435,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Fungi_|_isTPS,0.8200802426764537,0.9967716838971968,0.55296009393838,0.05062536354996179,0.002123047584333821,0.007347407239190606
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Bacteria_|_isTPS,0.7499464623689811,0.9966126590943876,0.5069957415070835,0.05479594064135148,0.003621814936388664,0.029208266214023674
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Protists_|_isTPS,0.5325811755214271,0.9937302212814707,0.4279325518039257,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Plants_|_isTPS,0.9598288995423914,0.9982011400943399,0.5997106073092754,0.017971496075788018,0.0006999020409602779,0.004048309538554212
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Animals_|_isTPS,0.5908503122140221,0.9955759910035915,0.4470016355540448,0.13999765171623346,0.005273001581578159,0.03531475368288365
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Archaea_|_isTPS,0.6964616402116403,0.9990093522602986,0.3737431837439879,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Fungi_|_isTPS,0.8488806967340701,0.9972114395985215,0.5548293948739199,0.07791776846706068,0.0019101444800333667,0.011489461013083471
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Bacteria_|_isTPS,0.817281492029875,0.9973736442612452,0.5105871590824484,0.12772219226003653,0.002967970450418924,0.027973520899021994
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Protists_|_isTPS,0.6887886942809838,0.9954412205565454,0.4342369046078819,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Plants_|_isTPS,0.9779770934357869,0.9987407645523744,0.600528135251238,0.012310472374710718,0.000658775064706821,0.0034208890761100712
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Animals_|_isTPS,0.7036566502409609,0.9954821641302021,0.45005349522708504,0.14525994284740074,0.004238029634834011,0.03348235102967023
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Archaea_|_isTPS,0.7737433862433862,0.9993431864284682,0.385830304979142,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Fungi_|_isTPS,0.8655871699045543,0.9966304372942544,0.5519171032682686,0.05037597496453867,0.003278675490264085,0.007627797265055858
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Bacteria_|_isTPS,0.8347292930564298,0.9961965945936692,0.51106190555283,0.08737049199036075,0.005799728511282302,0.028883733057315925
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Protists_|_isTPS,0.6765834084551132,0.9917849900086915,0.4340899307873547,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Plants_|_isTPS,0.9718775216194173,0.9984758630751296,0.5996965047402742,0.015492058213470153,0.0010142759317501439,0.003209577211998789
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Animals_|_isTPS,0.7259082628776229,0.9938651600874318,0.452250099635412,0.09980636947051967,0.007994517691516191,0.03443823465633833
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Archaea_|_isTPS,0.5440972222222222,0.9987272049939051,0.3592124605258918,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Fungi_|_isTPS,0.8469352521847231,0.9962078292361954,0.5510356270182923,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Bacteria_|_isTPS,0.8173819878990951,0.9955381284851442,0.5134328904989602,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Protists_|_isTPS,0.6180043852379664,0.9898319499196924,0.4248919991285982,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Plants_|_isTPS,0.9670064103767111,0.9980624889925358,0.600819757347694,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Animals_|_isTPS,0.6837564620209274,0.9939813787619153,0.4449822252612719,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Archaea_|_isTPS,0.5859126984126983,0.9988942892458257,0.36332439046342035,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Fungi_|_isTPS,0.8680620985452503,0.9982158109732371,0.5542949368069827,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Bacteria_|_isTPS,0.9059085135034799,0.9992031395152485,0.5349360146394462,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Protists_|_isTPS,0.6823097427264094,0.9987887007716536,0.42775830629547235,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Plants_|_isTPS,0.9835781037821623,0.9990319910760184,0.6014435348077793,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Animals_|_isTPS,0.7443690568690569,0.9986883991982621,0.42643511523177446,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,Archaea_|_isTPS,0.517936507936508,0.9985616238594418,0.3645633646890451,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,Fungi_|_isTPS,0.831445627074995,0.9970906385010659,0.5533196644506322,0.03991710784844731,0.001725229975664075,0.009176064952071034
PlmDomainsMLP__ankh_large_with_minor_reactions,Bacteria_|_isTPS,0.7596701983201103,0.9971078661373574,0.510365167394517,0.06361370555381676,0.0030325764968788284,0.025276984150784814
PlmDomainsMLP__ankh_large_with_minor_reactions,Protists_|_isTPS,0.5877672915337931,0.9947939988576973,0.4317682451639052,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,Plants_|_isTPS,0.9617719162748328,0.9982759541338933,0.6001757291679826,0.017655137338143077,0.0006436013051337949,0.0030873373081220334
PlmDomainsMLP__ankh_large_with_minor_reactions,Animals_|_isTPS,0.628820560329215,0.9960746301810459,0.4490527061201032,0.11234534025506701,0.004190717571024951,0.03465807010273906
PlmDomainsMLP__esm-2_with_minor_reactions,Archaea_|_isTPS,0.6676785714285715,0.9989647630262192,0.3730141674751251,,,
PlmDomainsMLP__esm-2_with_minor_reactions,Fungi_|_isTPS,0.8286031835749876,0.9968773102693758,0.5530274682713296,0.07813583813900116,0.00228615728392848,0.01086725122495148
PlmDomainsMLP__esm-2_with_minor_reactions,Bacteria_|_isTPS,0.78798591111859,0.9967796376722191,0.5092435298479536,0.14203786238747285,0.004037112455700804,0.029813762894375092
PlmDomainsMLP__esm-2_with_minor_reactions,Protists_|_isTPS,0.6914050049953181,0.9940683474398968,0.44071942446405793,,,
PlmDomainsMLP__esm-2_with_minor_reactions,Plants_|_isTPS,0.9742467847949257,0.9986118718803402,0.5999205236604328,0.014019545221876215,0.0007060545205956402,0.002101059503877019
PlmDomainsMLP__esm-2_with_minor_reactions,Animals_|_isTPS,0.6496455536296523,0.9943169743036551,0.4506010868262793,0.18812879375459332,0.005725897842431696,0.025925490428524864
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Archaea_|_isTPS,0.7786044973544973,0.999170674794144,0.37562873066246877,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Fungi_|_isTPS,0.8531790063720557,0.9972621991453974,0.55534211493261,0.06315424632963092,0.0017334317541728948,0.006034679081677092
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Bacteria_|_isTPS,0.8166656257106295,0.9972812791574652,0.5096142607534533,0.1206360591709938,0.0028244319065419345,0.030466303003190264
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Protists_|_isTPS,0.7523218256329958,0.9955735026856116,0.4398647438434715,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Plants_|_isTPS,0.9800438867687372,0.998818870346774,0.600257772545029,0.017184239679777266,0.0008308727221419078,0.002347680177484746
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Animals_|_isTPS,0.7139662790544016,0.9963398894394562,0.44858055844219147,0.1089636947860986,0.003922359470602119,0.03289230270585912
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Archaea_|_isTPS,0.493531746031746,0.9986097194388777,0.3742986016261648,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Fungi_|_isTPS,0.8873330362516962,0.9983832229554697,0.5533573421889979,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Bacteria_|_isTPS,0.8723271147106639,0.999127251027145,0.5186307013829092,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Protists_|_isTPS,0.6043434343434343,0.9986713021269322,0.4249209170577154,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Plants_|_isTPS,0.979802893893797,0.9990302874202858,0.6014952094551622,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Animals_|_isTPS,0.6514440379881556,0.9975557308197136,0.448507891638566,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Archaea_|_isTPS,0.8388888888888889,0.9993460254955467,0.3857347208742092,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Fungi_|_isTPS,0.8612161600950138,0.9968651255107142,0.552488397092262,0.04389292110279519,0.002389806344335407,0.005534371155929493
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Bacteria_|_isTPS,0.8222833593700234,0.9965904531514621,0.508479649281844,0.08679289155282034,0.004220365643550135,0.031583539916078845
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Protists_|_isTPS,0.7291716588620795,0.9936103764018729,0.43676899133220304,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Plants_|_isTPS,0.9756472651083115,0.9984964123237379,0.5999022128554736,0.013936161188266875,0.0008158317508223147,0.002678904265262535
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Animals_|_isTPS,0.7131476795149145,0.9954209093766945,0.45221146696728376,0.10376356525940872,0.006249081882974259,0.032706566163082956
CLEAN__with_minor_reactions,Archaea_|_isTPS,0.06889330591139652,0.9837791476624699,0.2679302937709194,,,
CLEAN__with_minor_reactions,Fungi_|_isTPS,0.33101489716401766,0.9708807453078722,0.44105052187998817,0.026642672313336647,0.012780660122266335,0.021281819172845738
CLEAN__with_minor_reactions,Bacteria_|_isTPS,0.2112947046505292,0.9553131945465434,0.36696463212260777,0.030585165044100967,0.018946695153409528,0.013506685337811346
CLEAN__with_minor_reactions,Protists_|_isTPS,0.14188631609410984,0.9745881219888984,0.3747041289375804,,,
CLEAN__with_minor_reactions,Plants_|_isTPS,0.6468497808375464,0.9756235532689811,0.49004993378033157,0.019652227753666235,0.00640451190545456,0.011295178006738266
CLEAN__with_minor_reactions,Animals_|_isTPS,0.17557639999440727,0.9805427271487094,0.39410426376638397,0.04252169719323585,0.01536311729453349,0.04101591935494507
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Archaea_|_isTPS,0.8615079365079364,0.9995908483633936,0.45993795087753014,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Fungi_|_isTPS,0.9367892866611893,0.9912466728053341,0.7024188629489757,0.0348098350922691,0.017307189835805342,0.0150411256811035
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Bacteria_|_isTPS,0.90541204793413,0.9925391054799096,0.6394281605931021,0.0657756797017399,0.01481126561474582,0.041015148012443305
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Protists_|_isTPS,0.9056590844386978,0.9813554196423858,0.544886440807251,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Plants_|_isTPS,0.9974309451609973,0.9989583759867726,0.7986323181696167,0.0026435403573344496,0.0019925873948999167,0.008246514328649054
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning,Animals_|_isTPS,0.8700098424027567,0.9894079448946916,0.560765257284754,0.10225612945656302,0.021703105494136912,0.028455201584541553
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Archaea_|_isTPS,0.8470238095238095,0.9995783233132932,0.45254125476730583,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Fungi_|_isTPS,0.9405722549904001,0.9914179661757698,0.7059437180683258,0.037692823169571454,0.017399861564731427,0.020217922666193437
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Bacteria_|_isTPS,0.9169140431945347,0.9926544952916474,0.6337692025664243,0.06634192069832899,0.014840883460189835,0.0420652354198135
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Protists_|_isTPS,0.9014130526926661,0.9813199403976339,0.5422164104518312,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Plants_|_isTPS,0.9975846528939684,0.9990077355733803,0.7981069142931884,0.002800204987874586,0.0020207239706995263,0.010968603873954758
PlmDomainsRandomForest__tps_esm-1v-subseq_foldseek_with_minor_reactions_global_tuning_domains_subset_plm_subset,Animals_|_isTPS,0.872811043790169,0.9891736485611361,0.5552348449877513,0.07573938202250931,0.021642206129632323,0.023172499970747933
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Archaea_|_isTPS,0.465006105006105,0.9985111893233691,0.36511689736297726,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Fungi_|_isTPS,0.787976702744627,0.9928314582488381,0.5611497155807813,0.05642010643958419,0.010002338154487242,0.03945948153857034
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Bacteria_|_isTPS,0.656795475041739,0.9906173385859699,0.5128072929425999,0.12792557282254202,0.014468294542378867,0.05204958576299082
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Protists_|_isTPS,0.5538329707375842,0.9798656186531041,0.43780531758069585,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Plants_|_isTPS,0.9680330345893602,0.9978781788002795,0.636036337408254,0.02016704292034134,0.0019006256414477384,0.06415851008142966
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Animals_|_isTPS,0.5375434466343069,0.9874002539815813,0.447802621088225,0.08410641291885547,0.021521917319171576,0.050232799874045976
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Archaea_|_isTPS,0.5842903828197946,0.9983859388223673,0.4112578757617509,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Fungi_|_isTPS,0.9685967285439017,0.9978601954171854,0.6747498605182896,0.027558056909656986,0.0037892194688263557,0.08648646018202986
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Bacteria_|_isTPS,0.9595013585838004,0.9993944121181271,0.6256179181964885,0.02220909690338457,0.0004837164691044774,0.09569896002284047
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Protists_|_isTPS,0.8597295755909202,0.9987940750334405,0.514198590271483,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Plants_|_isTPS,0.9993211383173897,0.9999376556908073,0.73691575213206,0.000677842877930788,6.835289775539425e-05,0.08923811228166897
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset,Animals_|_isTPS,0.8784931982296236,0.9989546246798374,0.5366201702701356,0.03238508028304609,0.0005886598424150388,0.0591418111687081
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Archaea_|_isTPS,0.9033333333333333,0.999686873747495,0.4823225824626314,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Fungi_|_isTPS,0.9668060777073852,0.9926714814605401,0.741711231452749,0.0306260152437717,0.015498622784895177,0.019769669944686555
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Bacteria_|_isTPS,0.9605091396759523,0.9936870699738524,0.672291965741657,0.033727832972471804,0.013401236262273526,0.037919675533887004
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Protists_|_isTPS,0.9316448347994482,0.9834272868731508,0.578085584663074,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Plants_|_isTPS,0.9986658761893331,0.9991768376756806,0.7907222841218079,0.002659277234836701,0.001813360041715862,0.006617359732310504
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions_global_tuning_domains_subset_plm_subset,Animals_|_isTPS,0.9144564945028228,0.976764730036049,0.6038854719663245,0.058475787318174,0.03206677732561557,0.034899041557160525
