classifier_a,classifier_b,class,metric,ap_type,point,ci_low,ci_high,method,ci_method
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,GGPP,ap,pooled_oof,0.022652178144239365,0.00017746481522130307,0.05256463352091564,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,GGPP,roc_auc,pooled_oof,0.00331549049595814,0.00046412823469183683,0.010323640274736734,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,GPP,ap,pooled_oof,0.0031901411504117183,-0.02010029311175706,0.0332071648027713,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,GPP,roc_auc,pooled_oof,1.514854052864223e-06,-0.0014984392120727119,0.0017008094244071069,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,IDS,ap,pooled_oof,0.0020581264009567057,-0.0005480260082618894,0.012508641913481338,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,IDS,roc_auc,pooled_oof,2.1718388515279408e-05,-1.0651366609863752e-05,0.00012775589091311017,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,Substrate_mAP,ap,pooled_oof,0.007737218903948476,-0.03736316634675311,0.021036612001485017,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,Substrate_mAP,roc_auc,pooled_oof,-0.0010927546161909468,-0.00840776691938111,0.002039425365510326,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,TPS,ap,pooled_oof,-0.00010806001373842022,-0.0003542411710996533,-1.6807580741579084e-05,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,TPS,roc_auc,pooled_oof,-1.6367374534587142e-05,-5.5734351568926185e-05,-2.7482588997925294e-06,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,2xFPP,ap,pooled_oof,-0.009671021578797179,-0.12013467106936669,0.03001982695835399,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,2xFPP,roc_auc,pooled_oof,1.854040649840183e-05,-3.613283472493223e-05,0.0008074585538793004,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,2xGGPP,ap,pooled_oof,0.06613841092402295,-0.008351565108757284,0.6666666666666667,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,2xGGPP,roc_auc,pooled_oof,0.0002641542660913876,-8.58031591986694e-05,0.0023514489311237453,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,CPP,ap,pooled_oof,0.01772786985053232,-0.0034094565255694907,0.05898998317692643,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,CPP,roc_auc,pooled_oof,-0.0005686962426437736,-0.0042768739936381184,0.00028097543760699164,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,EDSQ,ap,pooled_oof,0.0103257326205205,0.0,0.011709480323780599,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,EDSQ,roc_auc,pooled_oof,2.013757994623333e-05,0.0,0.00011341323069920263,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,FPP,ap,pooled_oof,-0.005118514127142815,-0.042591306318899035,0.009840645096249828,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,FPP,roc_auc,pooled_oof,-0.0014642822227184382,-0.004640520589254079,-0.00018329876608177048,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,GFPP,ap,pooled_oof,0.040761089931645844,0.008893150940703183,0.10628664276211841,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,GFPP,roc_auc,pooled_oof,-0.015572538773759415,-0.06003754231146992,0.00015451493714236367,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,GGPP,ap,pooled_oof,0.02506631615907451,0.00467613121770586,0.050172647857560156,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,GGPP,roc_auc,pooled_oof,-0.0006788601392051508,-0.006923234284840744,0.0013421730068207127,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,GPP,ap,pooled_oof,0.025385539112258493,0.007147369401140098,0.04862110277018211,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,GPP,roc_auc,pooled_oof,0.000623210957363618,-0.00018637364677747992,0.0015684495998376214,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,IDS,ap,pooled_oof,0.007689495660940682,0.0021513746088061775,0.017906810552329896,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,IDS,roc_auc,pooled_oof,0.00010266874570874496,3.228112120884878e-05,0.00025360868603384063,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,Substrate_mAP,ap,pooled_oof,0.021326927861514328,0.007561334383906437,0.1019346540278092,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,Substrate_mAP,roc_auc,pooled_oof,-0.002169791771053392,-0.007399869140848754,-7.680761753182373e-05,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,TPS,ap,pooled_oof,6.941959606243664e-05,-0.00012022001088454351,0.0002966355909551693,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsAnkhBase,TPS,roc_auc,pooled_oof,6.924658457085897e-06,-3.072605877276743e-05,3.235045919431087e-05,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,2xFPP,ap,pooled_oof,0.016810421211509885,-0.03295525046337554,0.2172428817900002,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,2xFPP,roc_auc,pooled_oof,-9.270203249256426e-06,-0.00038715280473116054,5.389916913398623e-05,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,2xGGPP,ap,pooled_oof,0.0037307368987018474,-0.053828457225994185,0.22727692932198446,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,2xGGPP,roc_auc,pooled_oof,-6.733344037623823e-05,-0.0007235244939233734,0.00010728411833110372,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_TpsEsm1vSubseq,CPP,ap,pooled_oof,0.04552661565624483,0.007477702456608627,0.15766596551483916,bca,bca
