classifier,class,metric,ap_type,category_name,category,point,ci_low,ci_high,ci_method
PLM_Domains,EDSQ,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
PLM_Domains,EDSQ,roc_auc,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
PLM_Domains,EDSQ,roc_auc,pooled_oof,Kingdom,Fungi,1.0,1.0,1.0,percentile
PLM_Domains,EDSQ,roc_auc,pooled_oof,Kingdom,Plants,0.9995556395953484,0.9985257900841342,1.0,percentile
PLM_Domains,EDSQ,roc_auc,pooled_oof,Kingdom,Protists,1.0,0.9999999999999999,1.0,percentile
PLM_Domains,FPP,ap,pooled_oof,Kingdom,Animals,0.7862814666628158,0.5705536642216957,0.9507118064269613,percentile
PLM_Domains,FPP,ap,pooled_oof,Kingdom,Bacteria,0.3909483889728782,0.28050341004266954,0.5284837748443058,percentile
PLM_Domains,FPP,ap,pooled_oof,Kingdom,Fungi,0.9729530866829741,0.9321969438101984,0.9967564058944589,percentile
PLM_Domains,FPP,ap,pooled_oof,Kingdom,Plants,0.9361830989161067,0.8574407891453076,0.9716817928971407,percentile
PLM_Domains,FPP,ap,pooled_oof,Kingdom,Protists,0.9761904761904763,0.8778625541125542,1.0,percentile
PLM_Domains,FPP,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,FPP,roc_auc,pooled_oof,Kingdom,Animals,0.9982488589464831,0.9959862192470641,0.9995924402873926,percentile
PLM_Domains,FPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9911065339090857,0.9846141941333493,0.995513883925091,percentile
PLM_Domains,FPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9965930079389669,0.9896347428211136,0.9997003561302553,percentile
PLM_Domains,FPP,roc_auc,pooled_oof,Kingdom,Plants,0.9781573336379055,0.9541521480542687,0.9912346443942506,percentile
PLM_Domains,FPP,roc_auc,pooled_oof,Kingdom,Protists,0.9988078657646903,0.9950135041551246,1.0,percentile
PLM_Domains,FPP,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,GFPP,ap,pooled_oof,Kingdom,Animals,0.004878048780487805,0.00392156862745098,0.01589841269841269,percentile
PLM_Domains,GFPP,ap,pooled_oof,Kingdom,Bacteria,0.31806514424258236,0.12751030762294954,0.637063790217131,percentile
PLM_Domains,GFPP,ap,pooled_oof,Kingdom,Fungi,0.8006854871347088,0.6229021514323025,0.9263549006543662,percentile
PLM_Domains,GFPP,ap,pooled_oof,Kingdom,Plants,0.002425323449684085,0.0018638279660799304,0.007435327688327793,percentile
PLM_Domains,GFPP,roc_auc,pooled_oof,Kingdom,Animals,0.8854166666666667,0.8662557145011438,0.9010267146144718,percentile
PLM_Domains,GFPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9951792834648234,0.9873080612373243,0.9990631732086632,percentile
PLM_Domains,GFPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9944497811858692,0.9898353869261082,0.9978697914148766,percentile
PLM_Domains,GFPP,roc_auc,pooled_oof,Kingdom,Plants,0.0780278751171395,0.03648027290881718,0.14845860246623607,percentile
PLM_Domains,GGPP,ap,pooled_oof,Kingdom,Animals,0.6231471698591264,0.37947067400192397,0.875291657556809,percentile
PLM_Domains,GGPP,ap,pooled_oof,Kingdom,Bacteria,0.7000560379315206,0.5907452979746911,0.7973421645172614,percentile
PLM_Domains,GGPP,ap,pooled_oof,Kingdom,Fungi,0.5326610094450382,0.30841661823212746,0.7536211771165324,percentile
PLM_Domains,GGPP,ap,pooled_oof,Kingdom,Plants,0.843114173852022,0.5320959971417125,0.943533319464763,percentile
PLM_Domains,GGPP,ap,pooled_oof,Kingdom,Protists,0.16842105263157894,0.05263157894736842,0.4166707785087719,percentile
PLM_Domains,GGPP,roc_auc,pooled_oof,Kingdom,Animals,0.9970202280671594,0.9939446834585495,0.9990434418011487,percentile
PLM_Domains,GGPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9954854511061466,0.9932302638373361,0.9971059631259109,percentile
PLM_Domains,GGPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9774908050319497,0.9601536909770566,0.9907048837173803,percentile
PLM_Domains,GGPP,roc_auc,pooled_oof,Kingdom,Plants,0.9651644186429666,0.9171337359771901,0.9880647821230603,percentile
PLM_Domains,GGPP,roc_auc,pooled_oof,Kingdom,Protists,0.966966966966967,0.924559915164369,0.9899475500055873,percentile
PLM_Domains,GPP,ap,pooled_oof,Kingdom,Animals,0.4666216209994424,0.22340613302737364,0.6415443657087677,percentile
PLM_Domains,GPP,ap,pooled_oof,Kingdom,Bacteria,0.04857752147467589,0.01979736921792272,0.09520794502011552,percentile
PLM_Domains,GPP,ap,pooled_oof,Kingdom,Fungi,0.06017417210776117,0.023154742686174307,0.13425148636112358,percentile
PLM_Domains,GPP,ap,pooled_oof,Kingdom,Plants,0.7474428951207759,0.5059498400496439,0.8772089098768928,percentile
PLM_Domains,GPP,ap,pooled_oof,Kingdom,Protists,0.6584564024838624,0.22599771003526062,0.947281746031746,percentile
PLM_Domains,GPP,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,GPP,roc_auc,pooled_oof,Kingdom,Animals,0.9934079455161793,0.9869645937873341,0.9968776258133826,percentile
PLM_Domains,GPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9861674602356967,0.9795280418467875,0.9913818150548721,percentile
PLM_Domains,GPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9617021276595745,0.9374298391372472,0.9808940457776465,percentile
PLM_Domains,GPP,roc_auc,pooled_oof,Kingdom,Plants,0.9428434436256032,0.897235205545891,0.9698149582648142,percentile
PLM_Domains,GPP,roc_auc,pooled_oof,Kingdom,Protists,0.9861419068736142,0.9540471805665175,0.9986879498294421,percentile
PLM_Domains,GPP,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,IDS,ap,pooled_oof,Kingdom,Animals,0.9572979797979798,0.8041666666666667,1.0,percentile
PLM_Domains,IDS,ap,pooled_oof,Kingdom,Archaea,1.0,0.9999999999999998,1.0,percentile
PLM_Domains,IDS,ap,pooled_oof,Kingdom,Bacteria,0.949980376766091,0.7924156052281052,1.0,percentile
PLM_Domains,IDS,ap,pooled_oof,Kingdom,Fungi,0.9999338974087785,0.9990309554640604,1.0000000000000002,percentile
PLM_Domains,IDS,ap,pooled_oof,Kingdom,Plants,0.9516506900667845,0.9467035411298441,1.0,percentile
PLM_Domains,IDS,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
PLM_Domains,IDS,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,IDS,roc_auc,pooled_oof,Kingdom,Animals,0.9997866666059851,0.9987654618607678,1.0,percentile
PLM_Domains,IDS,roc_auc,pooled_oof,Kingdom,Archaea,1.0,0.9999999999999999,1.0,percentile
PLM_Domains,IDS,roc_auc,pooled_oof,Kingdom,Bacteria,0.9998676606693697,0.999495842865782,1.0,percentile
PLM_Domains,IDS,roc_auc,pooled_oof,Kingdom,Fungi,0.9999937936769102,0.999930026358281,1.0,percentile
PLM_Domains,IDS,roc_auc,pooled_oof,Kingdom,Plants,0.9995625198854597,0.9987263911676562,1.0,percentile
PLM_Domains,IDS,roc_auc,pooled_oof,Kingdom,Protists,1.0,0.9999999999999999,1.0,percentile
PLM_Domains,IDS,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,TPS,ap,pooled_oof,Kingdom,Animals,0.9958195435066757,0.9550000000000001,1.0,percentile
PLM_Domains,TPS,ap,pooled_oof,Kingdom,Bacteria,0.9997354497354497,0.9985213361568809,1.0000000000000002,percentile
PLM_Domains,TPS,ap,pooled_oof,Kingdom,Fungi,0.9982781262926758,0.9932981763903512,0.9999813484556158,percentile
PLM_Domains,TPS,ap,pooled_oof,Kingdom,Plants,0.9999930957033818,0.999938898741447,1.0,percentile
PLM_Domains,TPS,ap,pooled_oof,Kingdom,Protists,1.0,0.9999999999999998,1.0000000000000002,percentile
PLM_Domains,TPS,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,TPS,roc_auc,pooled_oof,Kingdom,Animals,0.9999032301622254,0.9989972250942447,1.0,percentile
PLM_Domains,TPS,roc_auc,pooled_oof,Kingdom,Bacteria,0.9999913746004068,0.9999535978018397,1.0,percentile
PLM_Domains,TPS,roc_auc,pooled_oof,Kingdom,Fungi,0.9996098851241283,0.9985389886345417,0.9999964801875215,percentile
PLM_Domains,TPS,roc_auc,pooled_oof,Kingdom,Plants,0.9999932527125857,0.9999510122618147,1.0,percentile
PLM_Domains,TPS,roc_auc,pooled_oof,Kingdom,Protists,1.0,0.9999999999999999,1.0,percentile
PLM_Domains,TPS,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,_type_grouped,ap,pooled_oof,TPS_Type,di,0.7305533364942811,0.5808648111413922,0.8266502245398372,percentile
PLM_Domains,_type_grouped,ap,pooled_oof,TPS_Type,mono,0.7001315811684363,0.44536987130352856,0.8402473278219083,percentile
PLM_Domains,_type_grouped,ap,pooled_oof,TPS_Type,phytoene,0.8571366353722567,0.3358463048962281,1.0,percentile
PLM_Domains,_type_grouped,ap,pooled_oof,TPS_Type,sesq,0.9119419372360258,0.8385130290000303,0.9503341045321538,percentile
PLM_Domains,_type_grouped,ap,pooled_oof,TPS_Type,sester,0.6648021896541902,0.4473946348243967,0.8337584526889653,percentile
PLM_Domains,_type_grouped,ap,pooled_oof,TPS_Type,squalene,0.9377065164679073,0.5608347505668934,1.0,percentile
PLM_Domains,_type_grouped,ap,pooled_oof,TPS_Type,tri,0.9862551966564203,0.9658119658119658,1.0,percentile
PLM_Domains,_type_grouped,roc_auc,pooled_oof,TPS_Type,di,0.9908258469139808,0.9842738607201302,0.9949873402155109,percentile
PLM_Domains,_type_grouped,roc_auc,pooled_oof,TPS_Type,mono,0.9879102449154282,0.9781923439086844,0.9929657155415454,percentile
PLM_Domains,_type_grouped,roc_auc,pooled_oof,TPS_Type,phytoene,0.9995583562103674,0.9980446784864517,1.0,percentile
PLM_Domains,_type_grouped,roc_auc,pooled_oof,TPS_Type,sesq,0.9938449761133483,0.9890350991211114,0.9966262684942593,percentile
PLM_Domains,_type_grouped,roc_auc,pooled_oof,TPS_Type,sester,0.903031847513515,0.7198634786445957,0.998602426010964,percentile
PLM_Domains,_type_grouped,roc_auc,pooled_oof,TPS_Type,squalene,0.9998882954497175,0.9993507423583697,1.0,percentile
PLM_Domains,_type_grouped,roc_auc,pooled_oof,TPS_Type,tri,0.9999216836807838,0.9997838090334384,1.0,percentile
SUPFAM,TPS,ap,pooled_oof,Kingdom,Animals,0.2722593481862957,0.049860058289257776,0.5087702867696476,percentile
SUPFAM,TPS,ap,pooled_oof,Kingdom,Bacteria,0.8875612983851946,0.8178083838011874,0.9401802400518907,percentile
SUPFAM,TPS,ap,pooled_oof,Kingdom,Fungi,0.8603615367584824,0.7092190813859749,0.9542655996769813,percentile
SUPFAM,TPS,ap,pooled_oof,Kingdom,Plants,0.9961684992318798,0.9885136150396819,1.0,percentile
SUPFAM,TPS,ap,pooled_oof,Kingdom,Protists,0.9090909090909091,0.6975384095703775,1.0,percentile
SUPFAM,TPS,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
SUPFAM,TPS,roc_auc,pooled_oof,Kingdom,Animals,0.6666666666666666,0.538916086464507,0.7794996564988281,percentile
SUPFAM,TPS,roc_auc,pooled_oof,Kingdom,Bacteria,0.9588159662387722,0.9254163044359937,0.9835017949781154,percentile
SUPFAM,TPS,roc_auc,pooled_oof,Kingdom,Fungi,0.9806385585371014,0.9600345961983587,0.9939645325279041,percentile
SUPFAM,TPS,roc_auc,pooled_oof,Kingdom,Plants,0.9977995529222409,0.994817440805683,1.0,percentile
SUPFAM,TPS,roc_auc,pooled_oof,Kingdom,Protists,0.9757934243832723,0.9000438005390836,1.0,percentile
SUPFAM,TPS,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
