classifier,target_class,family,fold,bin_idx,edge_lo,edge_hi,n,n_pos,p_pred_mean,p_obs,wilson_lo,wilson_hi
PLM_Domains,2xGGPP,temperature,0,1,7.713546452418396e-11,0.0002761900089066104,1160,0,0.0001526959339406279,0.0,0.0,0.003300792822665902
PLM_Domains,2xGGPP,temperature,0,2,0.0002761900089066104,0.24322392566080095,1164,1,0.0017389908161566372,0.000859106529209622,0.0001516655969372796,0.004850382626040905
PLM_Domains,2xGGPP,temperature,0,3,0.24322392566080095,1.0,1,0,0.24322392566080095,0.0,0.0,0.7934567085261071
PLM_Domains,2xGGPP,temperature,1,1,2.1098606244478277e-11,6.216201796728722e-05,1080,0,2.669435330587306e-05,0.0,0.0,0.0035444293704910384
PLM_Domains,2xGGPP,temperature,1,2,6.216201796728722e-05,0.36334627249994583,1083,1,0.00033675848268657446,0.0009233610341643582,0.00016301030176167587,0.005211829969350507
PLM_Domains,2xGGPP,temperature,1,3,0.36334627249994583,1.0,1,1,0.36334627249994583,1.0,0.2065432914738929,1.0
PLM_Domains,2xGGPP,temperature,2,1,1.0952946304227896e-11,6.358659606872192e-06,1050,0,1.7289245387274547e-06,0.0,0.0,0.003645329620694419
PLM_Domains,2xGGPP,temperature,2,2,6.358659606872192e-06,0.2999525293770767,1049,7,0.0018928678157219768,0.00667302192564347,0.003236070101870706,0.013710068804494699
PLM_Domains,2xGGPP,temperature,2,3,0.2999525293770767,1.0,1,1,0.2999525293770767,1.0,0.2065432914738929,1.0
PLM_Domains,2xGGPP,temperature,3,1,3.476329942100877e-11,7.604860546794744e-05,1285,0,3.648067583908512e-05,0.0,0.0,0.002980661083565273
PLM_Domains,2xGGPP,temperature,3,2,7.604860546794744e-05,0.465497482116689,1291,2,0.0010536522482437283,0.001549186676994578,0.00042493682275432983,0.005631093505588535
PLM_Domains,2xGGPP,temperature,3,3,0.465497482116689,1.0,1,1,0.465497482116689,1.0,0.2065432914738929,1.0
PLM_Domains,2xGGPP,temperature,4,1,9.538135319735078e-11,0.00025900614684466587,1104,0,0.0001330562312978989,0.0,0.0,0.003467643749792389
PLM_Domains,2xGGPP,temperature,4,2,0.00025900614684466587,0.6623313563469558,1103,2,0.0016019262918568454,0.001813236627379873,0.0004973853882189005,0.006587277855374402
PLM_Domains,2xGGPP,temperature,4,3,0.6623313563469558,1.0,1,1,0.6623313563469558,1.0,0.2065432914738929,1.0
PLM,TPS,temperature,0,1,1.1857684903272116e-06,1.0644598586741094e-05,233,0,7.095450640073387e-06,0.0,0.0,0.016220123491819005
PLM,TPS,temperature,0,2,1.0644598586741094e-05,2.261699060521505e-05,232,0,1.6098338690268706e-05,0.0,0.0,0.016288898989830464
PLM,TPS,temperature,0,3,2.261699060521505e-05,3.85216424797011e-05,233,0,3.0401048352744042e-05,0.0,0.0,0.016220123491819005
PLM,TPS,temperature,0,4,3.85216424797011e-05,6.468441571528672e-05,232,0,5.089521023077863e-05,0.0,0.0,0.016288898989830464
PLM,TPS,temperature,0,5,6.468441571528672e-05,0.00010336771305353203,232,0,8.233809660610777e-05,0.0,0.0,0.016288898989830464
PLM,TPS,temperature,0,6,0.00010336771305353203,0.0001761286315468339,233,0,0.00013709044875257688,0.0,0.0,0.016220123491819005
PLM,TPS,temperature,0,7,0.0001761286315468339,0.00032490806016695323,232,0,0.0002413317605171013,0.0,0.0,0.016288898989830464
PLM,TPS,temperature,0,8,0.00032490806016695323,0.0007669106179605776,233,0,0.0005000092756186519,0.0,0.0,0.016220123491819005
PLM,TPS,temperature,0,9,0.0007669106179605776,0.007508210061896009,232,2,0.0020812693242475695,0.008620689655172414,0.002367246725904753,0.03088218848823898
PLM,TPS,temperature,0,10,0.007508210061896009,1.0,233,176,0.7488017340692703,0.7553648068669528,0.6963187148396334,0.8061268014885793
PLM,TPS,temperature,1,1,3.7514698477979885e-06,4.672715464658802e-05,217,0,2.7944503082584613e-05,0.0,0.0,0.017395273354295568
PLM,TPS,temperature,1,2,4.672715464658802e-05,9.096821058969037e-05,216,0,6.581391278285729e-05,0.0,1.734723475976807e-18,0.017474399749637923
PLM,TPS,temperature,1,3,9.096821058969037e-05,0.0001689734302307041,216,0,0.0001271078944003397,0.0,1.734723475976807e-18,0.017474399749637923
PLM,TPS,temperature,1,4,0.0001689734302307041,0.0002552972146102021,217,0,0.0002092845191784905,0.0,0.0,0.017395273354295568
PLM,TPS,temperature,1,5,0.0002552972146102021,0.0003985168196435524,216,0,0.0003174033061190456,0.0,1.734723475976807e-18,0.017474399749637923
PLM,TPS,temperature,1,6,0.0003985168196435524,0.0006510902515807706,216,0,0.0005060756170968768,0.0,1.734723475976807e-18,0.017474399749637923
PLM,TPS,temperature,1,7,0.0006510902515807706,0.0012536289355305546,217,0,0.0008875241606477388,0.0,0.0,0.017395273354295568
PLM,TPS,temperature,1,8,0.0012536289355305546,0.005137039363128969,216,1,0.0024789873824433593,0.004629629629629629,0.0008176902813987127,0.025754168729816635
PLM,TPS,temperature,1,9,0.005137039363128969,0.9999999300158242,216,130,0.6066941783779819,0.6018518518518519,0.5353380445702955,0.6648060591844078
PLM,TPS,temperature,1,10,0.9999999300158242,0.9999999999999998,215,215,0.9999999880647351,1.0,0.9824457507164999,1.0
PLM,TPS,temperature,1,11,0.9999999999999998,1.0,2,2,0.9999999999999998,1.0,0.34237195288961925,1.0
PLM,TPS,temperature,2,1,1.3305208981467573e-07,1.0862797398245196e-06,210,0,6.201663993731812e-07,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,2,1.0862797398245196e-06,2.6815183540426332e-06,210,0,1.85528519662015e-06,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,3,2.6815183540426332e-06,5.794227606703346e-06,210,0,4.106797168158173e-06,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,4,5.794227606703346e-06,1.1775920386675517e-05,210,0,8.66525851098734e-06,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,5,1.1775920386675517e-05,2.2243389427842746e-05,210,0,1.6223096966534036e-05,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,6,2.2243389427842746e-05,4.246740262142058e-05,210,0,3.146412987155053e-05,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,7,4.246740262142058e-05,9.242267068819625e-05,210,0,6.304232891122203e-05,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,8,9.242267068819625e-05,0.00024314239763933225,210,0,0.0001501631219692319,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,9,0.00024314239763933225,0.0034026432230349953,210,0,0.0008373892878259903,0.0,0.0,0.017964699104383804
PLM,TPS,temperature,2,10,0.0034026432230349953,1.0,210,164,0.7451271289524121,0.780952380952381,0.7202399120608588,0.8315703998709637
PLM,TPS,temperature,3,1,2.2088325418080916e-06,1.920199191519854e-05,258,0,1.1504312415735513e-05,0.0,0.0,0.01467146549669724
PLM,TPS,temperature,3,2,1.920199191519854e-05,4.133834847817159e-05,258,0,2.934085394843929e-05,0.0,0.0,0.01467146549669724
PLM,TPS,temperature,3,3,4.133834847817159e-05,8.125217470132666e-05,257,0,5.823324474182605e-05,0.0,0.0,0.014727712144075176
PLM,TPS,temperature,3,4,8.125217470132666e-05,0.00015520351726198454,258,0,0.0001139835326195512,0.0,0.0,0.01467146549669724
PLM,TPS,temperature,3,5,0.00015520351726198454,0.00027270640956693077,257,1,0.00021183988757088508,0.0038910505836575876,0.0006871788263164182,0.02170802193920564
PLM,TPS,temperature,3,6,0.00027270640956693077,0.0004516530775495862,258,0,0.00035273202978955783,0.0,0.0,0.01467146549669724
PLM,TPS,temperature,3,7,0.0004516530775495862,0.0008013397588049543,258,0,0.0006121315801024046,0.0,0.0,0.01467146549669724
PLM,TPS,temperature,3,8,0.0008013397588049543,0.0016313017941409424,257,0,0.0011665087054966096,0.0,0.0,0.014727712144075176
PLM,TPS,temperature,3,9,0.0016313017941409424,0.8943273145107609,258,10,0.033672400059169494,0.03875968992248062,0.021187213857899984,0.0698663085770378
PLM,TPS,temperature,3,10,0.8943273145107609,1.0,258,258,0.9996069404204786,1.0,0.9853285345033028,1.0
PLM,TPS,temperature,4,1,3.0426168871880516e-05,0.00018139763181950126,221,0,0.00012699434168968377,0.0,0.0,0.01708580618533225
PLM,TPS,temperature,4,2,0.00018139763181950126,0.00029429107446778585,221,0,0.00023531722469160893,0.0,0.0,0.01708580618533225
PLM,TPS,temperature,4,3,0.00029429107446778585,0.0004512921030430284,221,0,0.0003671742634776986,0.0,0.0,0.01708580618533225
PLM,TPS,temperature,4,4,0.0004512921030430284,0.0006818705252239168,220,0,0.0005612128728835461,0.0,0.0,0.017162136081943655
PLM,TPS,temperature,4,5,0.0006818705252239168,0.001000235630698276,221,0,0.0008304230837239978,0.0,0.0,0.01708580618533225
PLM,TPS,temperature,4,6,0.001000235630698276,0.0015550283928359148,221,0,0.001247283705812924,0.0,0.0,0.01708580618533225
PLM,TPS,temperature,4,7,0.0015550283928359148,0.002930368270296066,220,0,0.0021340570779858946,0.0,0.0,0.017162136081943655
PLM,TPS,temperature,4,8,0.002930368270296066,0.008197176412795128,221,0,0.0049185979851555746,0.0,0.0,0.01708580618533225
PLM,TPS,temperature,4,9,0.008197176412795128,0.999999398375296,221,76,0.35749777509008596,0.3438914027149321,0.2844121522247289,0.40870513567928896
PLM,TPS,temperature,4,10,0.999999398375296,0.9999999999999376,220,220,0.9999999564180445,1.0,0.9828378639180564,1.0
PLM,TPS,temperature,4,11,0.9999999999999376,1.0,1,1,0.9999999999999376,1.0,0.2065432914738929,1.0
PLM,IDS,logit_platt,0,1,7.635926383293684e-17,1.1529258617542318e-05,233,0,4.1864160592495e-06,0.0,0.0,0.016220123491819005
PLM,IDS,logit_platt,0,2,1.1529258617542318e-05,2.2711004962533666e-05,232,0,1.7419902832901813e-05,0.0,0.0,0.016288898989830464
PLM,IDS,logit_platt,0,3,2.2711004962533666e-05,3.666428291150917e-05,233,0,2.935796401112266e-05,0.0,0.0,0.016220123491819005
PLM,IDS,logit_platt,0,4,3.666428291150917e-05,5.094477459296356e-05,232,0,4.317488626016015e-05,0.0,0.0,0.016288898989830464
PLM,IDS,logit_platt,0,5,5.094477459296356e-05,7.02757198718084e-05,232,0,6.003686756377735e-05,0.0,0.0,0.016288898989830464
PLM,IDS,logit_platt,0,6,7.02757198718084e-05,9.724977283912499e-05,233,0,8.272634172464601e-05,0.0,0.0,0.016220123491819005
PLM,IDS,logit_platt,0,7,9.724977283912499e-05,0.00013935866783622698,232,0,0.00011696726732623029,0.0,0.0,0.016288898989830464
PLM,IDS,logit_platt,0,8,0.00013935866783622698,0.00020182515691858814,233,0,0.000168353213796687,0.0,0.0,0.016220123491819005
PLM,IDS,logit_platt,0,9,0.00020182515691858814,0.00037383240495136546,232,0,0.0002765761519369843,0.0,0.0,0.016288898989830464
PLM,IDS,logit_platt,0,10,0.00037383240495136546,0.9999976811800236,232,51,0.21118750313432744,0.21982758620689655,0.17134009202149328,0.2774424806883256
PLM,IDS,logit_platt,0,11,0.9999976811800236,1.0,1,1,0.9999976811800236,1.0,0.2065432914738929,1.0
PLM,IDS,logit_platt,1,1,6.901394723951416e-24,1.7594243713192834e-07,217,0,2.373518505368567e-08,0.0,0.0,0.017395273354295568
PLM,IDS,logit_platt,1,2,1.7594243713192834e-07,3.615130376631251e-05,216,0,1.4537708642095333e-05,0.0,1.734723475976807e-18,0.017474399749637923
PLM,IDS,logit_platt,1,3,3.615130376631251e-05,6.772399818623614e-05,216,0,5.2497236099020755e-05,0.0,1.734723475976807e-18,0.017474399749637923
PLM,IDS,logit_platt,1,4,6.772399818623614e-05,0.00010024857085515898,217,0,8.373334906453729e-05,0.0,0.0,0.017395273354295568
PLM,IDS,logit_platt,1,5,0.00010024857085515898,0.00013143925619982984,216,0,0.00011526471499046176,0.0,1.734723475976807e-18,0.017474399749637923
PLM,IDS,logit_platt,1,6,0.00013143925619982984,0.00017795142343335674,216,0,0.00015261462484043788,0.0,1.734723475976807e-18,0.017474399749637923
PLM,IDS,logit_platt,1,7,0.00017795142343335674,0.00024209934252380583,217,0,0.00020694278294253616,0.0,0.0,0.017395273354295568
PLM,IDS,logit_platt,1,8,0.00024209934252380583,0.0003625924602394438,216,0,0.00029951335654933357,0.0,1.734723475976807e-18,0.017474399749637923
PLM,IDS,logit_platt,1,9,0.0003625924602394438,0.0006703386450348027,216,0,0.000477351938798672,0.0,1.734723475976807e-18,0.017474399749637923
PLM,IDS,logit_platt,1,10,0.0006703386450348027,0.9999986302484678,216,35,0.16770852455915997,0.16203703703703703,0.1188757481806865,0.21700972572416136
PLM,IDS,logit_platt,1,11,0.9999986302484678,1.0,1,1,0.9999986302484678,1.0,0.2065432914738929,1.0
PLM,IDS,logit_platt,2,1,7.794964627489387e-17,7.045804289052256e-06,210,0,2.662427033023762e-06,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,2,7.045804289052256e-06,1.4275488122894538e-05,210,0,1.0435481511564718e-05,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,3,1.4275488122894538e-05,2.5869433853844526e-05,210,0,1.9507699453599205e-05,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,4,2.5869433853844526e-05,4.2635952837374446e-05,210,0,3.412637885605286e-05,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,5,4.2635952837374446e-05,6.09885335083718e-05,210,0,5.129220429525807e-05,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,6,6.09885335083718e-05,9.5831284091056e-05,210,0,7.7526949624901e-05,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,7,9.5831284091056e-05,0.00014198907305962828,210,0,0.00011779335575106901,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,8,0.00014198907305962828,0.0002290863539334887,210,0,0.0001803723066175673,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,9,0.0002290863539334887,0.0005118509335185322,210,0,0.0003384333578817273,0.0,0.0,0.017964699104383804
PLM,IDS,logit_platt,2,10,0.0005118509335185322,0.9999997780568253,209,23,0.12115616509173827,0.11004784688995216,0.07445729069506882,0.1597149763805405
PLM,IDS,logit_platt,2,11,0.9999997780568253,1.0,1,1,0.9999997780568253,1.0,0.2065432914738929,1.0
PLM,IDS,logit_platt,3,1,4.797294286607485e-14,1.921076866359049e-05,258,0,4.638551893657762e-06,0.0,0.0,0.01467146549669724
PLM,IDS,logit_platt,3,2,1.921076866359049e-05,3.604880770672057e-05,258,0,2.8214619994065213e-05,0.0,0.0,0.01467146549669724
PLM,IDS,logit_platt,3,3,3.604880770672057e-05,5.667031400681436e-05,257,0,4.5569558328916205e-05,0.0,0.0,0.014727712144075176
PLM,IDS,logit_platt,3,4,5.667031400681436e-05,8.089574370639129e-05,258,0,6.826631028728878e-05,0.0,0.0,0.01467146549669724
PLM,IDS,logit_platt,3,5,8.089574370639129e-05,0.00011026292551229726,257,0,9.501220099025106e-05,0.0,0.0,0.014727712144075176
PLM,IDS,logit_platt,3,6,0.00011026292551229726,0.00014802909755317608,258,0,0.00012853906483529062,0.0,0.0,0.01467146549669724
PLM,IDS,logit_platt,3,7,0.00014802909755317608,0.00020124057296434423,258,0,0.00017380811141085029,0.0,0.0,0.01467146549669724
PLM,IDS,logit_platt,3,8,0.00020124057296434423,0.00028685950059086605,257,0,0.00023878416318333693,0.0,0.0,0.014727712144075176
PLM,IDS,logit_platt,3,9,0.00028685950059086605,0.0004886538977078513,258,0,0.0003733447732030447,0.0,0.0,0.01467146549669724
PLM,IDS,logit_platt,3,10,0.0004886538977078513,0.9999987782143285,257,45,0.15562476521435162,0.17509727626459143,0.13351273220466534,0.22625196790451965
PLM,IDS,logit_platt,3,11,0.9999987782143285,1.0,1,1,0.9999987782143285,1.0,0.2065432914738929,1.0
PLM,IDS,logit_platt,4,1,2.5717220308281234e-23,4.5279643211298647e-07,221,0,3.1146773509765185e-08,0.0,0.0,0.01708580618533225
PLM,IDS,logit_platt,4,2,4.5279643211298647e-07,4.7515955649379104e-05,221,0,2.7673675589493725e-05,0.0,0.0,0.01708580618533225
PLM,IDS,logit_platt,4,3,4.7515955649379104e-05,7.091800498370553e-05,221,0,5.817405591055211e-05,0.0,0.0,0.01708580618533225
PLM,IDS,logit_platt,4,4,7.091800498370553e-05,9.737320305084802e-05,220,0,8.379580179382332e-05,0.0,0.0,0.017162136081943655
PLM,IDS,logit_platt,4,5,9.737320305084802e-05,0.00012641008702300084,221,0,0.00011081665824952454,0.0,0.0,0.01708580618533225
PLM,IDS,logit_platt,4,6,0.00012641008702300084,0.00017167445740488415,221,0,0.0001481543750315198,0.0,0.0,0.01708580618533225
PLM,IDS,logit_platt,4,7,0.00017167445740488415,0.00024753664411752345,220,0,0.00020560367638171803,0.0,0.0,0.017162136081943655
PLM,IDS,logit_platt,4,8,0.00024753664411752345,0.0004079808610553555,221,0,0.00031977857182868857,0.0,0.0,0.01708580618533225
PLM,IDS,logit_platt,4,9,0.0004079808610553555,0.0009309824223319578,221,1,0.0006080346647848408,0.004524886877828055,0.0007991801409706362,0.02518177711960748
PLM,IDS,logit_platt,4,10,0.0009309824223319578,0.9999969483301137,220,21,0.0980021617394119,0.09545454545454546,0.06328177010676429,0.14151304908680828
PLM,IDS,logit_platt,4,11,0.9999969483301137,1.0,1,1,0.9999969483301137,1.0,0.2065432914738929,1.0
PLM,FPP,logit_platt,0,1,1.3726517402132268e-05,0.0006208799770725585,233,0,0.0004831304670770306,0.0,0.0,0.016220123491819005
PLM,FPP,logit_platt,0,2,0.0006208799770725585,0.0008089160132406403,232,0,0.0007129160323812581,0.0,0.0,0.016288898989830464
PLM,FPP,logit_platt,0,3,0.0008089160132406403,0.0010074295263531492,233,0,0.0009076090966769375,0.0,0.0,0.016220123491819005
PLM,FPP,logit_platt,0,4,0.0010074295263531492,0.001239081035947628,232,0,0.0011206693295068542,0.0,0.0,0.016288898989830464
PLM,FPP,logit_platt,0,5,0.001239081035947628,0.0014881044714545,232,0,0.0013625046908581156,0.0,0.0,0.016288898989830464
PLM,FPP,logit_platt,0,6,0.0014881044714545,0.0017909049599182203,233,0,0.001635815347324851,0.0,0.0,0.016220123491819005
PLM,FPP,logit_platt,0,7,0.0017909049599182203,0.002211501822865178,232,0,0.001984941125123371,0.0,0.0,0.016288898989830464
PLM,FPP,logit_platt,0,8,0.002211501822865178,0.0029497518866428724,233,1,0.002539519364778269,0.004291845493562232,0.0007579987871743476,0.023906587163942346
PLM,FPP,logit_platt,0,9,0.0029497518866428724,0.0048050935253677995,232,1,0.003672073619689251,0.004310344827586207,0.0007612677661303184,0.024007899335856776
PLM,FPP,logit_platt,0,10,0.0048050935253677995,0.9975172636523465,232,98,0.37765383993339513,0.4224137931034483,0.360623888063054,0.48673128591812664
PLM,FPP,logit_platt,0,11,0.9975172636523465,1.0,1,1,0.9975172636523465,1.0,0.2065432914738929,1.0
PLM,FPP,logit_platt,1,1,1.9366541533780305e-10,0.0007813412937765415,217,0,0.00045342854322208057,0.0,0.0,0.017395273354295568
PLM,FPP,logit_platt,1,2,0.0007813412937765415,0.0010788457624185252,216,0,0.0009307962668584265,0.0,1.734723475976807e-18,0.017474399749637923
PLM,FPP,logit_platt,1,3,0.0010788457624185252,0.0013248322058578654,216,0,0.0012034093500016038,0.0,1.734723475976807e-18,0.017474399749637923
PLM,FPP,logit_platt,1,4,0.0013248322058578654,0.0016234595167709423,217,0,0.0014741807918170272,0.0,0.0,0.017395273354295568
PLM,FPP,logit_platt,1,5,0.0016234595167709423,0.001944784491864064,216,0,0.001779748581055858,0.0,1.734723475976807e-18,0.017474399749637923
PLM,FPP,logit_platt,1,6,0.001944784491864064,0.002324029904664395,216,0,0.002136548750755862,0.0,1.734723475976807e-18,0.017474399749637923
PLM,FPP,logit_platt,1,7,0.002324029904664395,0.0028789611101509827,217,0,0.00258793427851753,0.0,0.0,0.017395273354295568
PLM,FPP,logit_platt,1,8,0.0028789611101509827,0.003858995165809056,216,0,0.0032883025519761656,0.0,1.734723475976807e-18,0.017474399749637923
PLM,FPP,logit_platt,1,9,0.003858995165809056,0.23343441025415507,216,5,0.01550651561408531,0.023148148148148147,0.009926951496738449,0.053034744560786606
PLM,FPP,logit_platt,1,10,0.23343441025415507,0.9993000275820968,216,131,0.7675799376465645,0.6064814814814815,0.5400148061494605,0.6692267568668204
PLM,FPP,logit_platt,1,11,0.9993000275820968,1.0,1,1,0.9993000275820968,1.0,0.2065432914738929,1.0
PLM,FPP,logit_platt,2,1,7.047483923485575e-06,0.00031579138889489133,210,0,0.00023355117546590228,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,2,0.00031579138889489133,0.0004306983506862446,210,1,0.0003745948784168421,0.004761904761904762,0.0008410666306054131,0.026476349625165214
PLM,FPP,logit_platt,2,3,0.0004306983506862446,0.0005504960621050679,210,0,0.0004864619065498846,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,4,0.0005504960621050679,0.000671548855759941,210,0,0.000607898089630601,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,5,0.000671548855759941,0.0008176015914093642,210,0,0.0007428238786603848,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,6,0.0008176015914093642,0.0009841923584920124,210,0,0.0008943853198077358,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,7,0.0009841923584920124,0.0012410823619040151,210,0,0.0011036746854323292,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,8,0.0012410823619040151,0.0016561716923355727,210,0,0.0014170833424154846,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,9,0.0016561716923355727,0.0027456487195348,210,0,0.0020669289092086988,0.0,0.0,0.017964699104383804
PLM,FPP,logit_platt,2,10,0.0027456487195348,0.9976006774000032,209,78,0.27500622122588236,0.37320574162679426,0.3104762544729408,0.4405122740853863
PLM,FPP,logit_platt,2,11,0.9976006774000032,1.0,1,1,0.9976006774000032,1.0,0.2065432914738929,1.0
PLM,FPP,logit_platt,3,1,1.63449110074058e-06,0.000505788338623929,258,0,0.0003680292095545883,0.0,0.0,0.01467146549669724
PLM,FPP,logit_platt,3,2,0.000505788338623929,0.0007038621146893664,258,0,0.0006017076560522404,0.0,0.0,0.01467146549669724
PLM,FPP,logit_platt,3,3,0.0007038621146893664,0.0008936442074889221,257,0,0.0007975218131967728,0.0,0.0,0.014727712144075176
PLM,FPP,logit_platt,3,4,0.0008936442074889221,0.0011142973868135432,258,0,0.000998359526779216,0.0,0.0,0.01467146549669724
PLM,FPP,logit_platt,3,5,0.0011142973868135432,0.001376339686952733,257,1,0.0012400918534295037,0.0038910505836575876,0.0006871788263164182,0.02170802193920564
PLM,FPP,logit_platt,3,6,0.001376339686952733,0.0016605641151648345,258,3,0.0015198171824590547,0.011627906976744186,0.003962199000876436,0.033623883577292964
PLM,FPP,logit_platt,3,7,0.0016605641151648345,0.002066182106487534,258,0,0.0018554472686551015,0.0,0.0,0.01467146549669724
PLM,FPP,logit_platt,3,8,0.002066182106487534,0.00263234390129994,257,1,0.002329825303296933,0.0038910505836575876,0.0006871788263164182,0.02170802193920564
PLM,FPP,logit_platt,3,9,0.00263234390129994,0.004326697960614476,258,3,0.0032549128218298693,0.011627906976744186,0.003962199000876436,0.033623883577292964
PLM,FPP,logit_platt,3,10,0.004326697960614476,0.9976645645359542,257,129,0.5081717291039531,0.5019455252918288,0.4412384319016824,0.5625953124090411
PLM,FPP,logit_platt,3,11,0.9976645645359542,1.0,1,1,0.9976645645359542,1.0,0.2065432914738929,1.0
PLM,FPP,logit_platt,4,1,2.5170141318520117e-08,0.0013358470475311659,221,0,0.0009062468343211596,0.0,0.0,0.01708580618533225
PLM,FPP,logit_platt,4,2,0.0013358470475311659,0.0016648411803051406,221,0,0.001512420392272705,0.0,0.0,0.01708580618533225
PLM,FPP,logit_platt,4,3,0.0016648411803051406,0.0019790227193826272,221,0,0.0018252224308333857,0.0,0.0,0.01708580618533225
PLM,FPP,logit_platt,4,4,0.0019790227193826272,0.002331813183193634,220,0,0.002164722872200416,0.0,0.0,0.017162136081943655
PLM,FPP,logit_platt,4,5,0.002331813183193634,0.00272340187739373,221,0,0.002523375747737853,0.0,0.0,0.01708580618533225
PLM,FPP,logit_platt,4,6,0.00272340187739373,0.003274578810688172,221,0,0.002975227901827159,0.0,0.0,0.01708580618533225
PLM,FPP,logit_platt,4,7,0.003274578810688172,0.004077058439993092,220,0,0.003644916472767526,0.0,0.0,0.017162136081943655
PLM,FPP,logit_platt,4,8,0.004077058439993092,0.005473136189445475,221,0,0.004672016518003709,0.0,0.0,0.01708580618533225
PLM,FPP,logit_platt,4,9,0.005473136189445475,0.01767908290588243,221,0,0.007987980893607746,0.0,0.0,0.01708580618533225
PLM,FPP,logit_platt,4,10,0.01767908290588243,0.9944956562097198,220,140,0.6181326880770968,0.6363636363636364,0.5709608335998033,0.6970858565596665
PLM,FPP,logit_platt,4,11,0.9944956562097198,1.0,1,1,0.9944956562097198,1.0,0.2065432914738929,1.0
PLM,GPP,logit_platt,0,1,5.818735956167294e-05,0.0011860233240375644,233,0,0.0009022125004434638,0.0,0.0,0.016220123491819005
PLM,GPP,logit_platt,0,2,0.0011860233240375644,0.0014801799623181057,232,0,0.001334113590619523,0.0,0.0,0.016288898989830464
PLM,GPP,logit_platt,0,3,0.0014801799623181057,0.0017630487152632943,233,0,0.0016243721227582766,0.0,0.0,0.016220123491819005
PLM,GPP,logit_platt,0,4,0.0017630487152632943,0.0020870014187894747,232,0,0.0019231386253089871,0.0,0.0,0.016288898989830464
PLM,GPP,logit_platt,0,5,0.0020870014187894747,0.0024118790804610905,232,0,0.00223772895148067,0.0,0.0,0.016288898989830464
PLM,GPP,logit_platt,0,6,0.0024118790804610905,0.0027991970905729014,233,0,0.002596617737420289,0.0,0.0,0.016220123491819005
PLM,GPP,logit_platt,0,7,0.0027991970905729014,0.0033521416217737886,232,0,0.003052700902704892,0.0,0.0,0.016288898989830464
PLM,GPP,logit_platt,0,8,0.0033521416217737886,0.00411709639470987,233,0,0.0037173751041128197,0.0,0.0,0.016220123491819005
PLM,GPP,logit_platt,0,9,0.00411709639470987,0.005981715876029937,232,0,0.004859398279635709,0.0,0.0,0.016288898989830464
PLM,GPP,logit_platt,0,10,0.005981715876029937,0.9587620431131748,232,27,0.17088069378152035,0.11637931034482758,0.08122615330394345,0.16402998471411614
PLM,GPP,logit_platt,0,11,0.9587620431131748,1.0,1,1,0.9587620431131748,1.0,0.2065432914738929,1.0
PLM,GPP,logit_platt,1,1,2.0793317161748e-11,0.0006186400918181981,217,0,0.0003989257713081669,0.0,0.0,0.017395273354295568
PLM,GPP,logit_platt,1,2,0.0006186400918181981,0.000841061577479387,216,0,0.0007376980965224359,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GPP,logit_platt,1,3,0.000841061577479387,0.0010535102960254684,216,0,0.0009531070693676113,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GPP,logit_platt,1,4,0.0010535102960254684,0.001247578141905985,217,0,0.0011484144413046946,0.0,0.0,0.017395273354295568
PLM,GPP,logit_platt,1,5,0.001247578141905985,0.0014751123479649427,216,0,0.0013558256136322585,0.0,1.734723475976807e-18,0.017474399749637923
PLM,GPP,logit_platt,1,6,0.0014751123479649427,0.00176483722381428,216,1,0.0016196429530202856,0.004629629629629629,0.0008176902813987127,0.025754168729816635
PLM,GPP,logit_platt,1,7,0.00176483722381428,0.0021308454875425893,217,0,0.0019398161705116918,0.0,0.0,0.017395273354295568
PLM,GPP,logit_platt,1,8,0.0021308454875425893,0.002898071851221918,216,0,0.0024560802323816628,0.0,1.734723475976807e-18,0.017474399749637923
