track,model,tps_type,fold,n_pos,n_neg,ap,pos_mean,pos_median,pos_min,pos_max,pos_frac_zero,neg_mean,neg_median,neg_max,neg_frac_nonzero
C,CLEANProp,di-int,0,3,2002,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.010621018811033948,0.0,1.0,0.012487512487512488
C,CLEANProp,tri,0,3,2002,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.010621018811033948,0.0,1.0,0.012487512487512488
C,CLEANProp,fpps,0,3,2002,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.010621018811033948,0.0,1.0,0.012487512487512488
C,CLEANProp,hemi,0,4,2002,0.18181818181818182,1.0,1.0,1.0,1.0,0.0,0.010621018811033948,0.0,1.0,0.012487512487512488
C,CLEANProp,sesq,1,55,1988,0.626729481062029,0.9545454545454546,1.0,0.0,1.0,0.03636363636363636,0.015406791191820516,0.0,1.0,0.01659959758551308
C,CLEANProp,tri,1,49,1988,0.6144687196636658,0.974488256531618,1.0,0.0,1.0,0.02040816326530612,0.015406791191820516,0.0,1.0,0.01659959758551308
C,CLEANProp,di,1,15,1988,0.3488372093023256,1.0,1.0,1.0,1.0,0.0,0.015406791191820516,0.0,1.0,0.01659959758551308
C,CLEANProp,mono,1,31,1988,0.47693852375270246,0.9354838709677419,1.0,0.0,1.0,0.06451612903225806,0.015406791191820516,0.0,1.0,0.01659959758551308
C,CLEANProp,ggpps,1,5,1988,0.15151515151515152,1.0,1.0,1.0,1.0,0.0,0.015406791191820516,0.0,1.0,0.01659959758551308
C,CLEANProp,sester,1,4,1988,0.125,1.0,1.0,1.0,1.0,0.0,0.015406791191820516,0.0,1.0,0.01659959758551308
C,CLEANProp,sesq,2,96,1982,0.8135593220338984,1.0,1.0,1.0,1.0,0.0,0.011912350878465068,0.0,1.0,0.012613521695257316
C,CLEANProp,sester,2,11,1982,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.011912350878465068,0.0,1.0,0.012613521695257316
C,CLEANProp,mono,2,58,1982,0.725,1.0,1.0,1.0,1.0,0.0,0.011912350878465068,0.0,1.0,0.012613521695257316
C,CLEANProp,di-int,2,19,1982,0.4634146341463415,1.0,1.0,1.0,1.0,0.0,0.011912350878465068,0.0,1.0,0.012613521695257316
C,CLEANProp,di,2,22,1982,0.46667236351820673,0.9545454545454546,1.0,0.0,1.0,0.045454545454545456,0.011912350878465068,0.0,1.0,0.012613521695257316
C,CLEANProp,tri,2,38,1982,0.5452132807265688,0.8947368421052632,1.0,0.0,1.0,0.10526315789473684,0.011912350878465068,0.0,1.0,0.012613521695257316
C,CLEANProp,ggpps,2,4,1982,0.15384615384615385,1.0,1.0,1.0,1.0,0.0,0.011912350878465068,0.0,1.0,0.012613521695257316
C,CLEANProp,di,3,47,1985,0.6911764705882353,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,sesq,3,75,1985,0.7643436310516726,0.9782269581117767,1.0,0.0,1.0,0.013333333333333334,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,tri,3,5,1985,0.19230769230769232,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,gfpps,3,4,1985,0.16,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,sester,3,9,1985,0.3,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,ggpps,3,18,1985,0.46153846153846156,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,mono,3,32,1985,0.6037735849056604,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,di-int,3,7,1985,0.25,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,fpps,3,10,1985,0.3225806451612903,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,gpps,3,13,1985,0.38235294117647056,1.0,1.0,1.0,1.0,0.0,0.012399111958305913,0.0,1.0,0.014105793450881612
C,CLEANProp,di-int,4,15,1987,0.42857142857142855,1.0,1.0,1.0,1.0,0.0,0.011496191459430777,0.0,1.0,0.013085052843482638
C,CLEANProp,sesq,4,105,1987,0.8224039517095526,0.9809523809523809,1.0,0.0,1.0,0.01904761904761905,0.011496191459430777,0.0,1.0,0.013085052843482638
C,CLEANProp,ggpps,4,22,1987,0.5238095238095238,1.0,1.0,1.0,1.0,0.0,0.011496191459430777,0.0,1.0,0.013085052843482638
C,CLEANProp,di,4,31,1987,0.5811407014290738,0.967741935483871,1.0,0.0,1.0,0.03225806451612903,0.011496191459430777,0.0,1.0,0.013085052843482638
C,CLEANProp,sester,4,6,1987,0.23076923076923078,1.0,1.0,1.0,1.0,0.0,0.011496191459430777,0.0,1.0,0.013085052843482638
C,CLEANProp,mono,4,65,1987,0.7647058823529411,1.0,1.0,1.0,1.0,0.0,0.011496191459430777,0.0,1.0,0.013085052843482638
C,Foldseek,sesq,0,102,2002,0.9623082084544844,0.9705882352941176,1.0,0.0,1.0,0.029411764705882353,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,ggpps,0,10,2002,0.41915175612988737,0.5,0.5,0.0,1.0,0.5,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,di,0,13,2002,0.8525672838327927,0.9230769230769231,1.0,0.0,1.0,0.07692307692307693,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,mono,0,20,2002,0.7055977992087042,0.75,1.0,0.0,1.0,0.25,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,di-int,0,3,2002,0.75,1.0,1.0,1.0,1.0,0.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,tri,0,3,2002,0.75,1.0,1.0,1.0,1.0,0.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,fpps,0,3,2002,0.0014962593516209476,0.0,0.0,0.0,0.0,1.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,hemi,0,4,2002,0.8,1.0,1.0,1.0,1.0,0.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Foldseek,sesq,1,55,1988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Foldseek,tri,1,49,1988,0.8605792832596956,0.8571428571428571,1.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0
C,Foldseek,di,1,15,1988,0.9338325844566484,0.9333333333333333,1.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0
C,Foldseek,mono,1,31,1988,0.9682372301842177,0.967741935483871,1.0,0.0,1.0,0.03225806451612903,0.0,0.0,0.0,0.0
C,Foldseek,ggpps,1,5,1988,0.2020070245860512,0.2,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
C,Foldseek,sester,1,4,1988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Foldseek,sesq,2,96,1982,0.9498456254196309,0.9791666666666666,1.0,0.0,1.0,0.020833333333333332,0.0015136226034308778,0.0,1.0,0.0015136226034308778
C,Foldseek,sester,2,11,1982,0.6998024554472121,0.9090909090909091,1.0,0.0,1.0,0.09090909090909091,0.0015136226034308778,0.0,1.0,0.0015136226034308778
C,Foldseek,mono,2,58,1982,0.9508196721311475,1.0,1.0,1.0,1.0,0.0,0.0015136226034308778,0.0,1.0,0.0015136226034308778
C,Foldseek,di-int,2,19,1982,0.8636363636363636,1.0,1.0,1.0,1.0,0.0,0.0015136226034308778,0.0,1.0,0.0015136226034308778
C,Foldseek,di,2,22,1982,0.88,1.0,1.0,1.0,1.0,0.0,0.0015136226034308778,0.0,1.0,0.0015136226034308778
C,Foldseek,tri,2,38,1982,0.8754840261354071,0.9473684210526315,1.0,0.0,1.0,0.05263157894736842,0.0015136226034308778,0.0,1.0,0.0015136226034308778
C,Foldseek,ggpps,2,4,1982,0.06401057401812689,0.25,0.0,0.0,1.0,0.75,0.0015136226034308778,0.0,1.0,0.0015136226034308778
C,Foldseek,di,3,47,1985,0.8554586956852831,0.8936170212765957,1.0,0.0,1.0,0.10638297872340426,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,sesq,3,75,1985,0.9226723411801214,0.9466666666666667,1.0,0.0,1.0,0.05333333333333334,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,tri,3,5,1985,0.7142857142857143,1.0,1.0,1.0,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,gfpps,3,4,1985,0.2510055304172951,0.5,0.5,0.0,1.0,0.5,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,sester,3,9,1985,0.8181818181818182,1.0,1.0,1.0,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,ggpps,3,18,1985,0.06354357352859599,0.1111111111111111,0.0,0.0,1.0,0.8888888888888888,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,mono,3,32,1985,0.8492696155260927,0.90625,1.0,0.0,1.0,0.09375,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,di-int,3,7,1985,0.7777777777777778,1.0,1.0,1.0,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,fpps,3,10,1985,0.037844611528822056,0.1,0.0,0.0,1.0,0.9,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,gpps,3,13,1985,0.0065065065065065065,0.0,0.0,0.0,0.0,1.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Foldseek,di-int,4,15,1987,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Foldseek,sesq,4,105,1987,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Foldseek,ggpps,4,22,1987,0.7752160731254808,0.7727272727272727,1.0,0.0,1.0,0.22727272727272727,0.0,0.0,0.0,0.0
C,Foldseek,di,4,31,1987,0.9682374756226222,0.967741935483871,1.0,0.0,1.0,0.03225806451612903,0.0,0.0,0.0,0.0
C,Foldseek,sester,4,6,1987,0.8338350894798462,0.8333333333333334,1.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
C,Foldseek,mono,4,65,1987,0.9553081421502475,0.9538461538461539,1.0,0.0,1.0,0.046153846153846156,0.0,0.0,0.0,0.0
C,HMM,sesq,0,102,2002,0.9906713636024752,0.9901949708457252,1.0,0.0,1.0,0.00980392156862745,0.0,0.0,0.0,0.0
C,HMM,ggpps,0,10,2002,1.0,0.9999999843999999,1.0,0.99999987,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,di,0,13,2002,0.9999999999999998,0.9999994808229835,0.9999999999991,0.9999935,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,mono,0,20,2002,0.9504945598417408,0.9499728788420292,0.999999998455,0.0,1.0,0.05,0.0,0.0,0.0,0.0
C,HMM,di-int,0,3,2002,0.6671654197838737,0.6663331933333333,0.999,0.0,0.99999958,0.3333333333333333,0.0,0.0,0.0,0.0
C,HMM,tri,0,3,2002,1.0,0.9999999726563327,0.999999999969,0.999999918,0.9999999999999979,0.0,0.0,0.0,0.0,0.0
C,HMM,fpps,0,3,2002,1.0,0.9999992645666667,0.9999999937,0.9999978,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,hemi,0,4,2002,1.0,0.99999964775,0.99999999665,0.9999986,0.9999999977,0.0,0.0,0.0,0.0,0.0
C,HMM,sesq,1,55,1988,0.9823076580785832,0.9818175791181677,1.0,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.0
C,HMM,tri,1,49,1988,1.0,0.9999999996936096,1.0,0.999999987,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,di,1,15,1988,1.0,0.9999999971333333,1.0,0.999999978,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,mono,1,31,1988,1.0,0.9999999999998613,1.0,0.9999999999957,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,ggpps,1,5,1988,1.0,0.99999965182,0.9999999961,0.9999983,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,sester,1,4,1988,1.0,0.9999991983500001,0.9999999967,0.9999968,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,sesq,2,96,1982,0.9884575117553627,0.999997388188446,1.0,0.99983,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,HMM,sester,2,11,1982,0.8239505444050897,0.9999216603561909,0.9999999974,0.99914,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,HMM,mono,2,58,1982,0.9818722462728074,0.9999987948103448,1.0,0.999933,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,HMM,di-int,2,19,1982,0.95,1.0,1.0,1.0,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,HMM,di,2,22,1982,0.9358499721320027,0.9999949838681501,1.0,0.99989,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,HMM,tri,2,38,1982,0.9086582971299039,0.9472637856549949,1.0,0.0,1.0,0.05263157894736842,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,HMM,ggpps,2,4,1982,0.5213368580060422,0.749999999525,0.9999999990499999,0.0,1.0,0.25,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,HMM,di,3,47,1985,0.9311392918805226,0.9786698934063531,1.0,0.0,1.0,0.02127659574468085,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,sesq,3,75,1985,0.9649440582565099,0.9999227065354398,1.0,0.9984,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,tri,3,5,1985,0.6361904761904762,0.999984052,1.0,0.999921,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,gfpps,3,4,1985,0.525,0.999681,0.999912,0.9989,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,sester,3,9,1985,0.8181818181818182,1.0,1.0,1.0,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,ggpps,3,18,1985,0.776540183338429,0.999219527066664,0.999585,0.9968,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,mono,3,32,1985,0.9339652379463516,0.9999998687433156,1.0,0.9999962,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,di-int,3,7,1985,0.6178489468076387,0.8571428571014286,1.0,0.0,1.0,0.14285714285714285,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,fpps,3,10,1985,0.7895959595959596,0.999845,1.0,0.99928,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,gpps,3,13,1985,0.8485770639616793,0.9999507692307692,1.0,0.99958,1.0,0.0,0.0015095717884130984,0.0,1.0,0.0015113350125944584
C,HMM,di-int,4,15,1987,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,sesq,4,105,1987,1.0,0.9999945505182393,1.0,0.9995,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,ggpps,4,22,1987,1.0,0.9999999951818137,1.0,0.999999911,1.0,0.0,0.0,0.0,0.0,0.0
C,HMM,di,4,31,1987,0.9364749512452444,0.9354802248387096,1.0,0.0,1.0,0.06451612903225806,0.0,0.0,0.0,0.0
C,HMM,sester,4,6,1987,1.0,0.9999265844953333,0.9999997585,0.99974,0.999999999972,0.0,0.0,0.0,0.0,0.0
C,HMM,mono,4,65,1987,1.0,0.9999999999,1.0,0.9999999935,1.0,0.0,0.0,0.0,0.0,0.0
C,PlmRF,sesq,0,102,2002,0.9889055479650293,0.9415686274509801,0.98,0.01,1.0,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,ggpps,0,10,2002,0.8147222222222222,0.533,0.52,0.06,0.99,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,di,0,13,2002,0.9945054945054945,0.893846153846154,0.93,0.46,0.99,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,mono,0,20,2002,0.9924874686716794,0.875,0.9299999999999999,0.42,1.0,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,di-int,0,3,2002,0.9166666666666665,0.7599999999999999,0.76,0.6,0.92,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,tri,0,3,2002,0.9166666666666665,0.6499999999999999,0.84,0.25,0.86,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,fpps,0,3,2002,0.4722222222222222,0.18666666666666668,0.19,0.11,0.26,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,hemi,0,4,2002,1.0,0.9749999999999999,0.97,0.97,0.99,0.0,0.006213786213786213,0.0,0.71,0.2642357642357642
C,PlmRF,sesq,1,55,1988,0.9926436781609195,0.8972727272727273,0.98,0.1,1.0,0.0,0.00591046277665996,0.0,0.25,0.2540241448692153
C,PlmRF,tri,1,49,1988,1.0,0.9353061224489796,0.94,0.77,1.0,0.0,0.00591046277665996,0.0,0.25,0.2540241448692153
C,PlmRF,di,1,15,1988,1.0,0.888,0.95,0.55,0.99,0.0,0.00591046277665996,0.0,0.25,0.2540241448692153
C,PlmRF,mono,1,31,1988,0.9955197132616487,0.9406451612903227,0.98,0.13,1.0,0.0,0.00591046277665996,0.0,0.25,0.2540241448692153
C,PlmRF,ggpps,1,5,1988,0.7162464985994397,0.49800000000000005,0.67,0.01,0.86,0.0,0.00591046277665996,0.0,0.25,0.2540241448692153
C,PlmRF,sester,1,4,1988,1.0,0.8599999999999999,0.94,0.59,0.97,0.0,0.00591046277665996,0.0,0.25,0.2540241448692153
C,PlmRF,sesq,2,96,1982,0.9998926116838487,0.9529166666666667,0.97,0.33,1.0,0.0,0.006468213925327952,0.0,0.39,0.2729566094853683
C,PlmRF,sester,2,11,1982,1.0,0.94,0.96,0.77,0.99,0.0,0.006468213925327952,0.0,0.39,0.2729566094853683
C,PlmRF,mono,2,58,1982,1.0,0.956551724137931,0.97,0.79,1.0,0.0,0.006468213925327952,0.0,0.39,0.2729566094853683
C,PlmRF,di-int,2,19,1982,1.0,0.886842105263158,0.94,0.57,0.98,0.0,0.006468213925327952,0.0,0.39,0.2729566094853683
C,PlmRF,di,2,22,1982,1.0,0.8600000000000001,0.92,0.46,1.0,0.0,0.006468213925327952,0.0,0.39,0.2729566094853683
C,PlmRF,tri,2,38,1982,0.9999999999999999,0.8773684210526315,0.94,0.47,1.0,0.0,0.006468213925327952,0.0,0.39,0.2729566094853683
C,PlmRF,ggpps,2,4,1982,0.1754464285714286,0.11,0.12,0.07,0.13,0.0,0.006468213925327952,0.0,0.39,0.2729566094853683
C,PlmRF,di,3,47,1985,0.9854465574202804,0.8812765957446805,0.94,0.09,0.98,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,sesq,3,75,1985,0.9970863173699493,0.9461333333333333,0.98,0.53,1.0,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,tri,3,5,1985,0.6161904761904762,0.7,0.71,0.52,0.86,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,gfpps,3,4,1985,0.6666666666666666,0.545,0.53,0.17,0.95,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,sester,3,9,1985,1.0,0.9611111111111109,0.98,0.88,0.99,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,ggpps,3,18,1985,0.64909920326587,0.23333333333333334,0.16999999999999998,0.06,0.99,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,mono,3,32,1985,0.9832617155575825,0.8887499999999999,0.91,0.15,0.98,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,di-int,3,7,1985,0.8631519274376417,0.7714285714285715,0.87,0.21,0.95,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,fpps,3,10,1985,0.5065979853479854,0.15999999999999998,0.15,0.1,0.23,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,gpps,3,13,1985,0.6109991054829111,0.17615384615384616,0.18,0.12,0.23,0.0,0.00673551637279597,0.0,0.87,0.26347607052896727
C,PlmRF,di-int,4,15,1987,1.0,0.9406666666666665,0.95,0.83,0.98,0.0,0.005203824861600402,0.0,0.19,0.24006039255158532
C,PlmRF,sesq,4,105,1987,1.0,0.9712380952380952,0.99,0.49,1.0,0.0,0.005203824861600402,0.0,0.19,0.24006039255158532
C,PlmRF,ggpps,4,22,1987,0.9406883965707495,0.35,0.27,0.09,0.94,0.0,0.005203824861600402,0.0,0.19,0.24006039255158532
C,PlmRF,di,4,31,1987,1.0,0.9083870967741935,0.95,0.49,0.98,0.0,0.005203824861600402,0.0,0.19,0.24006039255158532
C,PlmRF,sester,4,6,1987,1.0,0.9400000000000001,0.925,0.9,1.0,0.0,0.005203824861600402,0.0,0.19,0.24006039255158532
C,PlmRF,mono,4,65,1987,1.0,0.9312307692307691,0.94,0.43,1.0,0.0,0.005203824861600402,0.0,0.19,0.24006039255158532
C,PlmDomainsRF,sesq,0,102,2002,0.9906713636024752,0.9774509803921567,1.0,0.0,1.0,0.00980392156862745,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,ggpps,0,10,2002,0.9009890109890111,0.553,0.595,0.03,0.99,0.0,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,di,0,13,2002,1.0,0.9776923076923077,0.98,0.92,1.0,0.0,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,mono,0,20,2002,1.0,0.8365,0.99,0.34,1.0,0.0,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,di-int,0,3,2002,1.0,0.7699999999999999,0.82,0.54,0.95,0.0,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,tri,0,3,2002,1.0,0.9333333333333332,0.99,0.82,0.99,0.0,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,fpps,0,3,2002,0.7121212121212122,0.1366666666666667,0.17,0.05,0.19,0.0,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,hemi,0,4,2002,1.0,0.9924999999999999,0.99,0.99,1.0,0.0,0.004150849150849151,0.0,0.1,0.24825174825174826
C,PlmDomainsRF,sesq,1,55,1988,1.0,0.9481818181818181,1.0,0.23,1.0,0.0,0.00891348088531187,0.0,0.17,0.39889336016096577
C,PlmDomainsRF,tri,1,49,1988,1.0,0.9612244897959183,0.96,0.8,1.0,0.0,0.00891348088531187,0.0,0.17,0.39889336016096577
C,PlmDomainsRF,di,1,15,1988,1.0,0.9786666666666668,0.99,0.86,1.0,0.0,0.00891348088531187,0.0,0.17,0.39889336016096577
C,PlmDomainsRF,mono,1,31,1988,1.0,0.9603225806451613,0.99,0.27,1.0,0.0,0.00891348088531187,0.0,0.17,0.39889336016096577
C,PlmDomainsRF,ggpps,1,5,1988,0.637962962962963,0.602,0.95,0.03,0.98,0.0,0.00891348088531187,0.0,0.17,0.39889336016096577
C,PlmDomainsRF,sester,1,4,1988,1.0,0.96,0.975,0.9,0.99,0.0,0.00891348088531187,0.0,0.17,0.39889336016096577
C,PlmDomainsRF,sesq,2,96,1982,1.0,0.9893750000000002,1.0,0.68,1.0,0.0,0.008834510595358225,0.0,0.28,0.40817356205852673
C,PlmDomainsRF,sester,2,11,1982,1.0,0.980909090909091,0.99,0.92,1.0,0.0,0.008834510595358225,0.0,0.28,0.40817356205852673
C,PlmDomainsRF,mono,2,58,1982,1.0,0.956551724137931,0.97,0.84,1.0,0.0,0.008834510595358225,0.0,0.28,0.40817356205852673
C,PlmDomainsRF,di-int,2,19,1982,1.0,1.0,1.0,1.0,1.0,0.0,0.008834510595358225,0.0,0.28,0.40817356205852673
C,PlmDomainsRF,di,2,22,1982,1.0,0.9781818181818182,1.0,0.68,1.0,0.0,0.008834510595358225,0.0,0.28,0.40817356205852673
C,PlmDomainsRF,tri,2,38,1982,1.0,0.9797368421052632,1.0,0.75,1.0,0.0,0.008834510595358225,0.0,0.28,0.40817356205852673
C,PlmDomainsRF,ggpps,2,4,1982,0.289522977022977,0.21499999999999997,0.065,0.04,0.69,0.0,0.008834510595358225,0.0,0.28,0.40817356205852673
C,PlmDomainsRF,di,3,47,1985,0.9987234042553191,0.9438297872340426,0.97,0.17,1.0,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,sesq,3,75,1985,1.0,0.9927999999999999,1.0,0.93,1.0,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,tri,3,5,1985,1.0,0.8939999999999999,0.89,0.83,0.97,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,gfpps,3,4,1985,0.8303571428571428,0.6325,0.665,0.21,0.99,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,sester,3,9,1985,1.0,0.9622222222222221,0.98,0.88,0.99,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,ggpps,3,18,1985,0.7894164182767124,0.2833333333333333,0.19,0.08,0.99,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,mono,3,32,1985,1.0,0.9446875,0.97,0.71,1.0,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,di-int,3,7,1985,0.9821428571428572,0.8971428571428574,0.99,0.36,1.0,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,fpps,3,10,1985,0.9697979797979798,0.45199999999999996,0.415,0.35,0.63,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,gpps,3,13,1985,1.0,0.5838461538461538,0.6,0.41,0.74,0.0,0.007602015113350127,0.0,0.39,0.36574307304785897
C,PlmDomainsRF,di-int,4,15,1987,1.0,1.0,1.0,1.0,1.0,0.0,0.01043281328636135,0.0,0.23,0.4680422747861097
C,PlmDomainsRF,sesq,4,105,1987,1.0,0.9931428571428571,1.0,0.93,1.0,0.0,0.01043281328636135,0.0,0.23,0.4680422747861097
C,PlmDomainsRF,ggpps,4,22,1987,0.7620964509439702,0.2736363636363637,0.155,0.05,0.99,0.0,0.01043281328636135,0.0,0.23,0.4680422747861097
C,PlmDomainsRF,di,4,31,1987,1.0,0.9845161290322579,0.99,0.96,1.0,0.0,0.01043281328636135,0.0,0.23,0.4680422747861097
C,PlmDomainsRF,sester,4,6,1987,1.0,0.9183333333333333,0.965,0.73,1.0,0.0,0.01043281328636135,0.0,0.23,0.4680422747861097
C,PlmDomainsRF,mono,4,65,1987,1.0,0.954923076923077,0.97,0.28,1.0,0.0,0.01043281328636135,0.0,0.23,0.4680422747861097
B,Blastp,mono,0,35,2127,0.08167775281558814,0.8571428571428571,1.0,0.0,1.0,0.14285714285714285,0.13963328631875882,0.0,4.0,0.1382228490832158
B,Blastp,sesq,0,110,2127,0.25928810907465355,0.9818181818181818,1.0,0.0,3.0,0.03636363636363636,0.13963328631875882,0.0,4.0,0.1382228490832158
B,Blastp,di,0,41,2127,0.1027218882460728,0.9024390243902439,1.0,0.0,1.0,0.0975609756097561,0.13963328631875882,0.0,4.0,0.1382228490832158
